term_str,n,rank,p,i
arms,259,565,0.00017436709457294199,12.485584569798739
necessary,258,567,0.00017369386254756386,12.491165602062038
pleasure,258,567,0.00017369386254756386,12.491165602062038
charge,258,567,0.00017369386254756386,12.491165602062038
minister,257,570,0.0001730206305221857,12.496768308291413
dead,256,571,0.00017234739849680754,12.502392857485292
above,256,571,0.00017234739849680754,12.502392857485292
africa,256,571,0.00017234739849680754,12.502392857485292
taking,255,574,0.00017167416647142938,12.508039420626433
occasion,255,574,0.00017167416647142938,12.508039420626433
preacher,254,576,0.00017100093444605123,12.513708170713127
perhaps,254,576,0.00017100093444605123,12.513708170713127
really,254,576,0.00017100093444605123,12.513708170713127
pass,254,576,0.00017100093444605123,12.513708170713127
plantation,254,576,0.00017100093444605123,12.513708170713127
book,253,581,0.00017032770242067307,12.519399282790982
whites,253,581,0.00017032770242067307,12.519399282790982
deal,252,583,0.0001696544703952949,12.525112933985376
louverture,251,584,0.00016898123836991676,12.53084930353452
fifty,250,585,0.0001683080063445386,12.536608572823205
afternoon,250,585,0.0001683080063445386,12.536608572823205
places,249,587,0.00016763477431916044,12.54239092541721
age,249,587,0.00016763477431916044,12.54239092541721
receive,248,589,0.0001669615422937823,12.548196547098417
either,247,590,0.00016628831026840415,12.554025625900614
toward,247,590,0.00016628831026840415,12.554025625900614
tom,246,592,0.000165615078243026,12.559878352146052
human,245,593,0.00016494184621764784,12.565754918482721
st,244,594,0.00016426861419226968,12.571655519922405
audience,244,594,0.00016426861419226968,12.571655519922405
respect,244,594,0.00016426861419226968,12.571655519922405
sight,244,594,0.00016426861419226968,12.571655519922405
road,243,598,0.00016359538216689152,12.577580353879512
today,243,598,0.00016359538216689152,12.577580353879512
future,243,598,0.00016359538216689152,12.577580353879512
certain,242,601,0.00016292215014151337,12.583529620210697
joy,241,602,0.0001622489181161352,12.589503521255331
e,240,603,0.00016157568609075705,12.595502261876774
bible,239,604,0.0001609024540653789,12.601526049504544
opened,239,604,0.0001609024540653789,12.601526049504544
arrived,239,604,0.0001609024540653789,12.601526049504544
cape,239,604,0.0001609024540653789,12.601526049504544
cold,238,608,0.00016022922204000077,12.60757509417735
willing,238,608,0.00016022922204000077,12.60757509417735
sick,238,608,0.00016022922204000077,12.60757509417735
taught,237,611,0.0001595559900146226,12.613649608587034
truth,237,611,0.0001595559900146226,12.613649608587034
company,237,611,0.0001595559900146226,12.613649608587034
led,237,611,0.0001595559900146226,12.613649608587034
hours,236,615,0.00015888275798924445,12.619749808123451
lay,236,615,0.00015888275798924445,12.619749808123451
glory,236,615,0.00015888275798924445,12.619749808123451
nature,236,615,0.00015888275798924445,12.619749808123451
eat,235,619,0.0001582095259638663,12.625875910920293
thou,235,619,0.0001582095259638663,12.625875910920293
religion,235,619,0.0001582095259638663,12.625875910920293
learn,233,622,0.00015686306191310998,12.638206712831012
change,233,622,0.00015686306191310998,12.638206712831012
real,233,622,0.00015686306191310998,12.638206712831012
else,233,622,0.00015686306191310998,12.638206712831012
common,232,626,0.00015618982988773182,12.64441186235772
holy,232,626,0.00015618982988773182,12.64441186235772
table,232,626,0.00015618982988773182,12.64441186235772
line,232,626,0.00015618982988773182,12.64441186235772
story,232,626,0.00015618982988773182,12.64441186235772
ought,231,631,0.00015551659786235367,12.650643816069234
jane,230,632,0.0001548433658369755,12.656902806540916
none,230,632,0.0001548433658369755,12.656902806540916
already,230,632,0.0001548433658369755,12.656902806540916
gen,230,632,0.0001548433658369755,12.656902806540916
giving,229,636,0.00015417013381159735,12.663189069388348
generally,229,636,0.00015417013381159735,12.663189069388348
cabin,229,636,0.00015417013381159735,12.663189069388348
says,229,636,0.00015417013381159735,12.663189069388348
strange,229,636,0.00015417013381159735,12.663189069388348
preaching,229,636,0.00015417013381159735,12.663189069388348
walked,229,636,0.00015417013381159735,12.663189069388348
thy,228,643,0.00015349690178621922,12.66950284332055
save,228,643,0.00015349690178621922,12.66950284332055
hampton,228,643,0.00015349690178621922,12.66950284332055
stop,227,646,0.00015282366976084106,12.675844370194378
treated,227,646,0.00015282366976084106,12.675844370194378
heaven,227,646,0.00015282366976084106,12.675844370194378
answered,226,649,0.0001521504377354629,12.682213895070104
helped,226,649,0.0001521504377354629,12.682213895070104
farm,226,649,0.0001521504377354629,12.682213895070104
understand,225,652,0.00015147720571008475,12.688611666268255
spent,224,653,0.0001508039736847066,12.695037935427688
although,224,653,0.0001508039736847066,12.695037935427688
die,223,655,0.00015013074165932843,12.701492957564987
desire,222,656,0.00014945750963395028,12.707976991135187
clear,222,656,0.00014945750963395028,12.707976991135187
twenty,222,656,0.00014945750963395028,12.707976991135187
leaving,222,656,0.00014945750963395028,12.707976991135187
france,221,660,0.00014878427760857212,12.71449029809386
honor,221,660,0.00014878427760857212,12.71449029809386
ray,221,660,0.00014878427760857212,12.71449029809386
party,220,663,0.00014811104558319396,12.721033143960632
speaking,220,663,0.00014811104558319396,12.721033143960632
visited,220,663,0.00014811104558319396,12.721033143960632
pretty,219,666,0.00014743781355781583,12.727605797884118
dark,218,667,0.00014676458153243768,12.734208532708365
nice,218,667,0.00014676458153243768,12.734208532708365
round,218,667,0.00014676458153243768,12.734208532708365
continued,218,667,0.00014676458153243768,12.734208532708365
prejudice,218,667,0.00014676458153243768,12.734208532708365
train,218,667,0.00014676458153243768,12.734208532708365
knowledge,217,673,0.00014609134950705952,12.740841625040813
invited,217,673,0.00014609134950705952,12.740841625040813
allowed,216,675,0.00014541811748168136,12.747505355321824
justice,216,675,0.00014541811748168136,12.747505355321824
except,216,675,0.00014541811748168136,12.747505355321824
born,216,675,0.00014541811748168136,12.747505355321824
flipper,216,675,0.00014541811748168136,12.747505355321824
decided,216,675,0.00014541811748168136,12.747505355321824
former,215,681,0.0001447448854563032,12.754200007895832
souls,214,682,0.00014407165343092505,12.760925871084146
mistress,214,682,0.00014407165343092505,12.760925871084146
churches,214,682,0.00014407165343092505,12.760925871084146
soldiers,214,682,0.00014407165343092505,12.760925871084146
seeing,214,682,0.00014407165343092505,12.760925871084146
filled,213,687,0.0001433984214055469,12.767683237259455
trying,213,687,0.0001433984214055469,12.767683237259455
religious,213,687,0.0001433984214055469,12.767683237259455
sing,213,687,0.0001433984214055469,12.767683237259455
standing,213,687,0.0001433984214055469,12.767683237259455
county,213,687,0.0001433984214055469,12.767683237259455
try,213,687,0.0001433984214055469,12.767683237259455
rule,212,694,0.00014272518938016873,12.774472402922093
trust,212,694,0.00014272518938016873,12.774472402922093
fall,211,696,0.00014205195735479058,12.781293668778106
strength,211,696,0.00014205195735479058,12.781293668778106
cried,211,696,0.00014205195735479058,12.781293668778106
james,210,699,0.00014137872532941242,12.78814733981917
field,210,699,0.00014137872532941242,12.78814733981917
kindly,210,699,0.00014137872532941242,12.78814733981917
rights,209,702,0.0001407054933040343,12.795033725404409
walk,209,702,0.0001407054933040343,12.795033725404409
answer,209,702,0.0001407054933040343,12.795033725404409
office,209,702,0.0001407054933040343,12.795033725404409
kindness,208,706,0.00014003226127865613,12.8019531393442
remain,207,707,0.00013935902925327797,12.808905899985968
ones,207,707,0.00013935902925327797,12.808905899985968
attended,207,707,0.00013935902925327797,12.808905899985968
write,206,710,0.00013868579722789982,12.815892330302074
schools,206,710,0.00013868579722789982,12.815892330302074
longer,206,710,0.00013868579722789982,12.815892330302074
elder,206,710,0.00013868579722789982,12.815892330302074
past,205,714,0.00013801256520252166,12.822912757979847
races,205,714,0.00013801256520252166,12.822912757979847
episcopal,204,716,0.0001373393331771435,12.829967515513797
mine,204,716,0.0001373393331771435,12.829967515513797
month,204,716,0.0001373393331771435,12.829967515513797
determined,203,719,0.00013666610115176534,12.837056940300116
leclerc,203,719,0.00013666610115176534,12.837056940300116
bad,202,721,0.0001359928691263872,12.844181374733498
girls,202,721,0.0001359928691263872,12.844181374733498
act,202,721,0.0001359928691263872,12.844181374733498
native,202,721,0.0001359928691263872,12.844181374733498
sleep,202,721,0.0001359928691263872,12.844181374733498
laid,202,721,0.0001359928691263872,12.844181374733498
eight,202,721,0.0001359928691263872,12.844181374733498
regard,202,721,0.0001359928691263872,12.844181374733498
captain,202,721,0.0001359928691263872,12.844181374733498
baptist,201,730,0.00013531963710100903,12.851341166306364
teach,201,730,0.00013531963710100903,12.851341166306364
conversation,201,730,0.00013531963710100903,12.851341166306364
court,200,733,0.00013464640507563087,12.858536667710567
chief,200,733,0.00013464640507563087,12.858536667710567
breakfast,200,733,0.00013464640507563087,12.858536667710567
reply,200,733,0.00013464640507563087,12.858536667710567
seems,200,733,0.00013464640507563087,12.858536667710567
worked,200,733,0.00013464640507563087,12.858536667710567
late,199,739,0.00013397317305025274,12.865768236941642
london,199,739,0.00013397317305025274,12.865768236941642
etc,199,739,0.00013397317305025274,12.865768236941642
virginia,199,739,0.00013397317305025274,12.865768236941642
texas,199,739,0.00013397317305025274,12.865768236941642
member,199,739,0.00013397317305025274,12.865768236941642
boat,199,739,0.00013397317305025274,12.865768236941642
quiet,199,739,0.00013397317305025274,12.865768236941642
seem,199,739,0.00013397317305025274,12.865768236941642
bless,199,739,0.00013397317305025274,12.865768236941642
forth,198,749,0.00013329994102487459,12.873036237405682
followed,197,750,0.00013262670899949643,12.880341038028917
antislavery,197,750,0.00013262670899949643,12.880341038028917
ignorant,197,750,0.00013262670899949643,12.880341038028917
circumstances,197,750,0.00013262670899949643,12.880341038028917
stopped,196,754,0.00013195347697411827,12.887683013370085
afraid,196,754,0.00013195347697411827,12.887683013370085
satisfied,196,754,0.00013195347697411827,12.887683013370085
sermon,196,754,0.00013195347697411827,12.887683013370085
services,196,754,0.00013195347697411827,12.887683013370085
third,195,759,0.00013128024494874011,12.895062543735682
highest,195,759,0.00013128024494874011,12.895062543735682
greatest,195,759,0.00013128024494874011,12.895062543735682
saturday,195,759,0.00013128024494874011,12.895062543735682
front,194,763,0.00013060701292336196,12.902480015298165
noble,194,763,0.00013060701292336196,12.902480015298165
island,194,763,0.00013060701292336196,12.902480015298165
ann,194,763,0.00013060701292336196,12.902480015298165
forward,193,767,0.0001299337808979838,12.909935820217212
conduct,193,767,0.0001299337808979838,12.909935820217212
further,193,767,0.0001299337808979838,12.909935820217212
eye,193,767,0.0001299337808979838,12.909935820217212
dinner,193,767,0.0001299337808979838,12.909935820217212
progress,193,767,0.0001299337808979838,12.909935820217212
sense,193,767,0.0001299337808979838,12.909935820217212
northern,192,774,0.00012926054887260564,12.917430356764136
chapel,192,774,0.00012926054887260564,12.917430356764136
thank,192,774,0.00012926054887260564,12.917430356764136
expected,192,774,0.00012926054887260564,12.917430356764136
length,192,774,0.00012926054887260564,12.917430356764136
turn,191,779,0.00012858731684722749,12.924964029449544
carry,191,779,0.00012858731684722749,12.924964029449544
aunt,191,779,0.00012858731684722749,12.924964029449544
speech,191,779,0.00012858731684722749,12.924964029449544
mean,191,779,0.00012858731684722749,12.924964029449544
labor,190,784,0.00012791408482184933,12.932537249154345
raised,190,784,0.00012791408482184933,12.932537249154345
sell,190,784,0.00012791408482184933,12.932537249154345
teachers,189,787,0.0001272408527964712,12.94015043326422
officer,188,788,0.00012656762077109304,12.947804005807654
committee,188,788,0.00012656762077109304,12.947804005807654
william,188,788,0.00012656762077109304,12.947804005807654
floor,188,788,0.00012656762077109304,12.947804005807654
influence,187,792,0.00012589438874571488,12.955498397597655
effort,187,792,0.00012589438874571488,12.955498397597655
across,187,792,0.00012589438874571488,12.955498397597655
promised,187,792,0.00012589438874571488,12.955498397597655
ago,187,792,0.00012589438874571488,12.955498397597655
king,187,792,0.00012589438874571488,12.955498397597655
greater,187,792,0.00012589438874571488,12.955498397597655
b,186,799,0.00012522115672033673,12.963234046377261
ran,185,800,0.00012454792469495857,12.97101139696898
hearts,185,800,0.00012454792469495857,12.97101139696898
suppose,185,800,0.00012454792469495857,12.97101139696898
important,185,800,0.00012454792469495857,12.97101139696898
ministers,185,800,0.00012454792469495857,12.97101139696898
british,185,800,0.00012454792469495857,12.97101139696898
citizens,185,800,0.00012454792469495857,12.97101139696898
aid,184,807,0.0001238746926695804,12.97883090142828
appeared,184,807,0.0001238746926695804,12.97883090142828
atlanta,184,807,0.0001238746926695804,12.97883090142828
worth,184,807,0.0001238746926695804,12.97883090142828
talking,184,807,0.0001238746926695804,12.97883090142828
start,183,812,0.00012320146064420225,12.98669301920125
struck,183,812,0.00012320146064420225,12.98669301920125
saint,182,814,0.0001225282286188241,12.994598217286596
